Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
49, 3951, 3.083174936627509, 291.36302035911734, 477.2065607074305, 535.5733052877074, 510.295753667942, 498.7385270229136, 522.3794487102942, 525.8310043000267, 618.6104089657797, 584.7087410002451, 597.883696076075, 495.3469667214424, 494.7006863373354, 399.0952717440966, 82.17240263275541, 115.96518922698543, 110.06582757582314, 102.83153135890196, 89.33099111044626, 90.22343312581276, 97.4712287652505, 68.69754712750324, 
50, 4022, 3.0761763627265957, 291.54634730730595, 479.85035176084847, 536.9585501553715, 508.3363050965017, 492.5118521809597, 522.2772477177706, 526.1717808052949, 619.2778034121299, 584.2090674233103, 597.2967914772629, 494.7717944765817, 495.51236898092134, 395.7782780027614, 82.903017679591, 116.49317175812156, 108.55830128982959, 102.33091922531898, 89.83983359624862, 88.15744635571812, 96.27017227062188, 66.41727802924345, 
51, 4128, 3.073312904153984, 291.58645248604523, 483.4361440976397, 536.384359941684, 506.3591956179032, 496.7164979876805, 519.6515950922469, 527.6097884122474, 617.971903666318, 580.0739428338574, 596.5913826859344, 496.103522557893, 495.7726983104044, 396.2520889035741, 82.73161316142826, 116.95534248750823, 110.138788857, 102.2674642848646, 89.59238867346147, 90.1414093483419, 95.93262944442752, 65.3016009368038, 
52, 4233, 3.055961216873923, 291.2296619375808, 484.7767129747723, 538.5484155907186, 506.4098336427993, 495.9819759256643, 520.2121584086659, 531.9387063585948, 616.3907906903501, 582.8161137185521, 594.9717920506131, 494.6504525186478, 496.124599752313, 395.8192592354693, 82.84571769841756, 116.81474524852437, 110.44249799973316, 102.74391345580752, 88.88700093146585, 88.15578970885022, 94.40418527653625, 66.72297207290049, 
53, 4286, 3.050139648239691, 291.8266846790421, 480.8448874105912, 538.6906932098273, 505.40828566476614, 495.898473333822, 521.5165163293824, 531.7679358361271, 615.5836584395814, 579.2703757320522, 594.4316026131388, 495.5689202670233, 495.350913707109, 395.6393039017847, 82.92811341725532, 117.0473566715864, 110.85586613740769, 102.61199624161723, 88.44105854383113, 87.34445825354524, 94.57319260395577, 68.40311573128072, 
54, 4334, 3.0420694359529246, 291.86500292467554, 481.1922583131797, 538.626509676321, 505.4614350181799, 496.17796439166926, 520.6398073036946, 533.2803278631532, 613.9252064091628, 579.8806303599572, 593.5189406309074, 495.23279895199886, 495.9862939877195, 397.3214278539841, 84.18668159326184, 117.02341621387782, 109.50252941065084, 103.10718938542564, 88.89128558518192, 89.12636501938988, 94.493516490887, 66.50083685815206, 
55, 4431, 3.0328525124422887, 291.84873933762026, 480.2742253695457, 539.8047999860005, 505.5109709065872, 496.25389674265904, 520.7118052975337, 535.3407338833742, 612.7642092964942, 580.9418466328773, 592.560584463454, 495.3961439665545, 495.9303125980741, 396.1620828479279, 84.3348198961463, 116.8992177245776, 109.77860188932347, 103.26759885951907, 88.18396360901177, 88.57256444897364, 93.74402065523476, 67.70478916789463, 
56, 4485, 3.026733742112033, 292.053491689175, 480.6307407183547, 540.537364484141, 505.49126323671885, 497.86380307486183, 520.6700110492891, 535.0671127504671, 615.2825915820732, 578.2958669618507, 591.2214630968841, 494.6550634364506, 495.1789938395584, 396.638055446338, 84.87077563656257, 116.91215892210049, 109.35536389513375, 103.71631277266378, 89.12373726300132, 88.34698858534885, 93.59181837453762, 70.07462561992705, 
57, 4568, 3.0164927514174416, 292.0515295637495, 481.36160691342843, 540.5751874129182, 505.6429864635397, 497.7612598014775, 520.6044080283556, 536.2491441357191, 610.735313141495, 580.579834256935, 590.2882224289824, 494.3714383995496, 495.1011110698753, 398.3041034322775, 85.13176244877917, 116.97822957902073, 109.03073272664881, 103.74966358951046, 88.5672437711269, 89.473602721244, 93.50081398037663, 69.91279290619089, 
58, 4693, 3.0102721221562017, 292.08675672995577, 482.6938211756974, 541.0539623271834, 505.77790744230686, 502.16244841802603, 520.2405073159849, 539.4502002049288, 611.6189345133453, 578.0697090346629, 587.604665875776, 494.4507567316425, 494.74399035586777, 398.07843657089194, 85.35480441576924, 117.05166705237068, 108.97123270040667, 104.04104901281575, 88.69359448243517, 88.6726098626062, 93.32269166022853, 69.9010111198348, 
59, 4783, 2.9985688393786787, 292.018110027153, 481.0287346076426, 540.7430459755516, 505.91020384609436, 501.31429703669875, 520.3409300797051, 540.0805647293114, 609.4968484844723, 577.7986399106109, 585.7364053476526, 494.2833180640439, 494.47958052256257, 397.6400274519341, 85.15563829730046, 117.12206539039389, 108.98309740767638, 104.07885368463577, 88.95887589189981, 89.07329660267501, 93.46517384866262, 70.2614582750031, 
60, 4866, 2.989118529707138, 292.0462126285321, 481.1162971837102, 543.4396147751745, 505.8887394156555, 498.7134017376675, 520.3277957933291, 542.2367961273661, 607.8218729391855, 578.1469555104813, 584.8008586849209, 494.34926082617585, 493.97386961640825, 399.1587260698414, 85.31987540450523, 117.15926791495374, 109.00471050668315, 104.16046207807739, 88.96742392576476, 91.69977440433425, 93.90128848773784, 70.02516726452441, 
61, 4935, 2.9794461807589365, 292.0465206483653, 481.8099615257544, 544.3871779821866, 505.98162968107073, 500.72330882952593, 520.5430626171944, 544.3971373174778, 603.8202789772272, 578.2650646048395, 582.5055751606126, 494.4654117754668, 493.1594446587375, 399.804629826418, 85.29385691914793, 117.12545956002275, 109.01554779241346, 104.21319317780993, 88.76583689668843, 90.77781927613212, 93.68645486571016, 70.53787294638695, 
62, 5025, 2.97016933440328, 292.0177723039666, 481.53305404276847, 545.9044511590014, 505.8624412354342, 499.42108628672656, 520.659778445852, 545.9650153020069, 602.9867658198099, 577.9606476258325, 580.2385787748792, 493.9977757089366, 492.9857972855982, 399.078429036499, 85.23680417846981, 117.21032003120892, 109.12000630157642, 104.31537718750407, 88.99771479420886, 89.37287733554413, 94.0144103204087, 70.19548785640951, 
63, 5073, 2.9614262382021312, 292.03962147259483, 481.19469061000393, 547.9384101132833, 505.9039933122791, 497.8376881037476, 520.5117255554815, 545.410718809272, 601.2372659533678, 577.4797486188148, 578.8637099655186, 493.8563258943536, 492.1029873359651, 399.93313643798734, 84.985980969102, 117.19157039873217, 109.11128603561225, 104.34220378340117, 89.10079795821444, 90.51719429401723, 93.69062600694001, 70.64046592557881, 
64, 5189, 2.955745054998412, 292.09610320147294, 482.7261117146396, 549.3629509235847, 505.87055723021615, 496.806009634554, 520.457205936996, 545.8604893445853, 601.5247808982765, 579.8335269215775, 577.3924627774253, 493.8174012064345, 492.08342190520665, 400.07305851876373, 84.94132278224629, 117.20005684642476, 109.4892540622152, 104.38411467359488, 89.39915830822937, 89.92631895207575, 94.27447327887683, 70.67998185676106, 
